id,y,year,month,week_num,is_holiday,is_popular_home,is_popular_away,capa,stage_Ｊ１,stage_Ｊ２,weather_cat_Cloudy,weather_cat_Fine,weather_cat_Rain
14476,2960,2012,6,4,0,0,0,19637,False,True,False,True,False
14478,3452,2012,6,5,1,0,0,25250,False,True,False,True,False
14479,2677,2012,6,5,1,0,0,10202,False,True,True,False,False
14480,12341,2012,6,5,1,0,0,20396,False,True,False,True,False
14482,6703,2012,6,5,1,0,0,21292,False,True,False,True,False
14483,10377,2012,6,5,1,0,0,18500,False,True,False,True,False
14484,5509,2012,6,5,1,0,0,15454,False,True,True,False,False
14485,9045,2012,6,5,1,0,0,20000,False,True,True,False,False
14488,1901,2012,6,5,1,0,0,15589,False,True,False,False,True
14489,2060,2012,6,5,1,0,0,10328,False,True,False,False,True
14490,8741,2012,6,5,1,0,0,22563,False,True,False,True,False
14491,11642,2012,6,5,1,0,0,20588,False,True,True,False,False
14492,8019,2012,6,5,1,0,0,40000,False,True,False,True,False
14493,5148,2012,6,5,1,0,0,15100,False,True,False,False,True
14494,10773,2012,6,5,1,0,0,17000,False,True,True,False,False
14495,4858,2012,6,5,1,0,0,19637,False,True,True,False,False
14496,3205,2012,6,5,1,0,0,20000,False,True,True,False,False
14497,3508,2012,6,5,1,0,0,16033,False,True,False,False,True
14498,5737,2012,6,2,0,0,0,21292,False,True,False,True,False
14499,2241,2012,6,2,0,0,0,12000,False,True,True,False,False
14500,1333,2012,6,2,0,0,0,15135,False,True,True,False,False
14501,7309,2012,6,2,0,0,0,18500,False,True,True,False,False
14502,3187,2012,6,2,0,0,0,54224,False,True,False,True,False
14503,2639,2012,6,2,0,0,0,15454,False,True,True,False,False
14504,7111,2012,6,2,0,0,0,20396,False,True,True,False,False
14505,2344,2012,6,2,0,0,0,25250,False,True,True,False,False
14506,5916,2012,6,2,0,0,0,20000,False,True,False,True,False
14507,2875,2012,6,2,0,0,0,15576,False,True,False,True,False
14508,2391,2012,6,2,0,0,0,10202,False,True,False,True,False
14509,5041,2012,6,6,1,0,0,15589,False,True,False,True,False
14510,6933,2012,6,6,1,0,0,49970,False,True,False,True,False
14512,9562,2012,6,6,1,0,0,17000,False,True,False,True,False
14513,2712,2012,6,6,1,0,0,16033,False,True,False,True,False
14514,3509,2012,6,6,1,0,0,22563,False,True,True,False,False
14515,6459,2012,6,6,1,0,0,40000,False,True,True,False,False
14516,5265,2012,6,6,1,0,0,15100,False,True,True,False,False
14517,7526,2012,6,6,1,0,0,19637,False,True,True,False,False
14519,4572,2012,6,6,1,0,0,32000,False,True,True,False,False
14520,2701,2012,6,6,1,0,0,12000,False,True,True,False,False
14521,8436,2012,6,6,1,0,0,15454,False,True,True,False,False
14522,9048,2012,6,6,1,0,0,20396,False,True,True,False,False
14523,3750,2012,6,6,1,0,0,25250,False,True,True,False,False
14524,3670,2012,6,6,1,0,0,20000,False,True,True,False,False
14526,2129,2012,6,6,1,0,0,10202,False,True,False,False,True
14527,9628,2012,6,6,1,0,0,21292,False,True,False,True,False
14528,9549,2012,6,6,1,0,0,18500,False,True,True,False,False
14529,3653,2012,6,6,1,0,0,15576,False,True,False,False,True
14530,1894,2012,6,6,1,0,0,15135,False,True,True,False,False
14531,3770,2012,7,6,1,0,0,15589,False,True,False,False,True
14532,3128,2012,7,6,1,0,0,49970,False,True,False,False,True
14533,3261,2012,7,6,1,0,0,10328,False,True,False,False,True
14534,7630,2012,7,6,1,0,0,17000,False,True,True,False,False
14535,2313,2012,7,6,1,0,0,16033,False,True,True,False,False
14536,3487,2012,7,6,1,0,0,22563,False,True,True,False,False
14538,6693,2012,7,6,1,0,0,15100,False,True,False,False,True
14539,4132,2012,7,6,1,0,0,19637,False,True,False,True,False
14540,4930,2012,7,6,1,0,0,20588,False,True,True,False,False
14541,4326,2012,7,6,1,0,0,32000,False,True,False,False,True
14542,4263,2012,7,6,1,0,0,12000,False,True,False,True,False
14543,10092,2012,7,6,1,0,0,20396,False,True,True,False,False
14545,12618,2012,7,6,1,0,0,20000,False,True,False,True,False
14546,4525,2012,7,6,1,0,0,10328,False,True,False,True,False
14548,2389,2012,7,6,1,0,0,10202,False,True,False,True,False
14549,8657,2012,7,6,1,0,0,18500,False,True,False,True,False
14550,4023,2012,7,6,1,0,0,20000,False,True,False,True,False
14551,2208,2012,7,6,1,0,0,15135,False,True,True,False,False
14552,2835,2012,7,6,1,0,0,25250,False,True,True,False,False
14553,4368,2012,7,6,1,0,0,15589,False,True,False,True,False
14555,8547,2012,7,6,1,0,0,15454,False,True,False,True,False
14556,14150,2012,7,6,1,0,0,17000,False,True,False,True,False
14557,2894,2012,7,6,1,0,0,10202,False,True,False,True,False
14558,10137,2012,7,6,1,0,0,40000,False,True,False,True,False
14559,11275,2012,7,6,1,0,0,21292,False,True,False,True,False
14560,6313,2012,7,6,1,0,0,20000,False,True,True,False,False
14562,3180,2012,7,6,1,0,0,15576,False,True,False,True,False
14563,7620,2012,7,6,1,0,0,32000,False,True,False,True,False
14564,3224,2012,7,6,1,0,0,12000,False,True,True,False,False
14565,4160,2012,7,6,1,0,0,49970,False,True,True,False,False
14567,8954,2012,7,6,1,0,0,20396,False,True,True,False,False
14568,3044,2012,7,6,1,0,0,25250,False,True,True,False,False
14569,8871,2012,7,6,1,0,0,40000,False,True,False,True,False
14570,8271,2012,7,6,1,0,0,15100,False,True,True,False,False
14571,5021,2012,7,6,1,0,0,19637,False,True,False,True,False
14572,6868,2012,7,6,1,0,0,15135,False,True,True,False,False
14573,11508,2012,7,6,1,0,0,18500,False,True,True,False,False
14574,5434,2012,7,6,1,0,0,20588,False,True,False,True,False
14575,4977,2012,7,6,1,0,0,15589,False,True,False,True,False
14576,2822,2012,7,6,1,0,0,10328,False,True,False,True,False
14578,4177,2012,7,6,1,0,0,25250,False,True,True,False,False
14579,5125,2012,7,6,1,0,0,16033,False,True,False,True,False
14580,3502,2012,7,6,1,0,0,15576,False,True,False,True,False
14581,6037,2012,7,6,1,0,0,22563,False,True,False,True,False
14582,6334,2012,7,6,1,0,0,15100,False,True,False,True,False
14583,11132,2012,7,6,1,0,0,21292,False,True,False,True,False
14584,7970,2012,7,6,1,0,0,20000,False,True,False,True,False
14585,6940,2012,7,6,1,0,0,32000,False,True,True,False,False
14586,4213,2012,8,6,1,0,0,12000,False,True,False,True,False
14587,3504,2012,8,6,1,0,0,49970,False,True,False,True,False
14588,7616,2012,8,6,1,0,0,15454,False,True,False,True,False
14589,10642,2012,8,6,1,0,0,20396,False,True,False,True,False
14590,8492,2012,8,6,1,0,0,20000,False,True,True,False,False
14591,2384,2012,8,6,1,0,0,10202,False,True,False,True,False
14592,4101,2012,8,6,1,0,0,19637,False,True,True,False,False
14593,3622,2012,8,6,1,0,0,15135,False,True,False,True,False
14594,8607,2012,8,6,1,0,0,18500,False,True,False,True,False
14595,5041,2012,8,6,1,0,0,20588,False,True,False,True,False
14596,7306,2012,8,6,1,0,0,20000,False,True,False,True,False
14597,4824,2012,8,6,1,0,0,49970,False,True,False,True,False
14598,11342,2012,8,6,1,0,0,17000,False,True,False,True,False
14599,6549,2012,8,6,1,0,0,25250,False,True,True,False,False
14600,7009,2012,8,6,1,0,0,22563,False,True,True,False,False
14601,8941,2012,8,6,1,0,0,40000,False,True,False,True,False
14602,10240,2012,8,6,1,0,0,21292,False,True,False,True,False
14604,9071,2012,8,6,1,0,0,18500,False,True,False,True,False
14605,6629,2012,8,6,1,0,0,16033,False,True,False,False,True
14606,6612,2012,8,6,1,0,0,15576,False,True,True,False,False
14607,4526,2012,8,6,1,0,0,32000,False,True,True,False,False
14608,4868,2012,8,6,1,0,0,15589,False,True,False,True,False
14609,2853,2012,8,6,1,0,0,10328,False,True,False,True,False
14610,11142,2012,8,6,1,0,0,20396,False,True,False,True,False
14611,3263,2012,8,6,1,0,0,16033,False,True,False,True,False
14612,7637,2012,8,6,1,0,0,10202,False,True,False,True,False
14613,9370,2012,8,6,1,0,0,15100,False,True,False,True,False
14615,10464,2012,8,6,1,0,0,20588,False,True,False,True,False
14616,3457,2012,8,6,1,0,0,15576,False,True,False,True,False
14617,3034,2012,8,6,1,0,0,25250,False,True,True,False,False
14618,3975,2012,8,6,1,0,0,12000,False,True,False,True,False
14619,3932,2012,8,2,0,0,0,20000,False,True,False,True,False
14620,2820,2012,8,2,0,0,0,15589,False,True,False,True,False
14621,2592,2012,8,2,0,0,0,10328,False,True,False,True,False
14622,3752,2012,8,2,0,0,0,15454,False,True,False,True,False
14623,10092,2012,8,2,0,0,0,17000,False,True,False,True,False
14624,6741,2012,8,2,0,0,0,20588,False,True,True,False,False
14625,8172,2012,8,2,0,0,0,20000,False,True,False,True,False
14626,3158,2012,8,2,0,0,0,19637,False,True,False,True,False
14627,3282,2012,8,2,0,0,0,22563,False,True,True,False,False
14628,3809,2012,8,2,0,0,0,32000,False,True,True,False,False
14629,7007,2012,8,2,0,0,0,40000,False,True,True,False,False
14630,3088,2012,8,6,1,0,0,7258,False,True,False,True,False
14631,11875,2012,8,6,1,0,0,17000,False,True,False,True,False
14632,2842,2012,8,6,1,0,0,16033,False,True,False,True,False
14633,3109,2012,8,6,1,0,0,15576,False,True,False,True,False
14634,7129,2012,8,6,1,0,0,15100,False,True,False,True,False
14635,6514,2012,8,6,1,0,0,21292,False,True,False,True,False
14636,7811,2012,8,6,1,0,0,18500,False,True,False,True,False
14637,9237,2012,8,6,1,0,0,20000,False,True,False,True,False
14638,6576,2012,8,6,1,0,0,22563,False,True,False,True,False
14639,10530,2012,8,6,1,0,0,32000,False,True,False,True,False
14641,3263,2012,9,6,1,0,0,12000,False,True,False,True,False
14642,2170,2012,9,6,1,0,0,10328,False,True,False,False,True
14643,5758,2012,9,6,1,0,0,15454,False,True,False,False,True
14644,11634,2012,9,6,1,0,0,20396,False,True,False,True,False
14645,3543,2012,9,6,1,0,0,25250,False,True,True,False,False
14646,4794,2012,9,6,1,0,0,10202,False,True,True,False,False
14647,23617,2012,9,6,1,0,0,40000,False,True,True,False,False
14648,4207,2012,9,6,1,0,0,19637,False,True,False,True,False
14649,7194,2012,9,6,1,0,0,18500,False,True,True,False,False
14650,4849,2012,9,6,1,0,0,20000,False,True,False,True,False
14651,6248,2012,9,6,1,0,0,20588,False,True,False,True,False
14652,2321,2012,9,4,0,0,0,12000,False,True,False,True,False
14653,2633,2012,9,4,0,0,0,15589,False,True,False,True,False
14654,2875,2012,9,4,0,0,0,7258,False,True,False,True,False
14655,6346,2012,9,4,0,0,0,15100,False,True,False,True,False
14656,9045,2012,9,4,0,0,0,17000,False,True,False,True,False
14657,7207,2012,9,4,0,0,0,20396,False,True,False,True,False
14659,2617,2012,9,4,0,0,0,16033,False,True,False,True,False
14660,3015,2012,9,4,0,0,0,15576,False,True,True,False,False
14661,2853,2012,9,4,0,0,0,10202,False,True,True,False,False
14662,6534,2012,9,4,0,0,0,40000,False,True,False,True,False
14663,7513,2012,9,0,0,0,0,21292,False,True,False,True,False
14664,2949,2012,9,0,0,0,0,15135,False,True,True,False,False
14665,7845,2012,9,0,0,0,0,18500,False,True,False,True,False
14666,3893,2012,9,0,0,0,0,20010,False,True,False,True,False
14667,7048,2012,9,0,0,0,0,15454,False,True,False,True,False
14668,10241,2012,9,0,0,0,0,17000,False,True,True,False,False
14669,1791,2012,9,0,0,0,0,3560,False,True,False,False,True
14670,7155,2012,9,0,0,0,0,20000,False,True,True,False,False
14671,1933,2012,9,0,0,0,0,19637,False,True,False,False,True
14672,3092,2012,9,0,0,0,0,22563,False,True,True,False,False
14673,9645,2012,9,0,0,0,0,32000,False,True,True,False,False
14674,2257,2012,9,6,1,0,0,15135,False,True,False,False,True
14676,1860,2012,9,6,1,0,0,10328,False,True,False,False,True
14677,5173,2012,9,6,1,0,0,21000,False,True,False,False,True
14679,3016,2012,9,6,1,0,0,3560,False,True,False,True,False
14680,7478,2012,9,6,1,0,0,20588,False,True,False,True,False
14681,3769,2012,9,6,1,0,0,15576,False,True,False,True,False
14682,3254,2012,9,6,1,0,0,10202,False,True,False,True,False
14683,8152,2012,9,6,1,0,0,32000,False,True,False,True,False
14684,9027,2012,9,6,1,0,0,40000,False,True,False,True,False
14685,6945,2012,9,6,1,0,0,21292,False,True,False,True,False
14686,6023,2012,9,6,1,0,0,12000,False,True,False,True,False
14687,5156,2012,9,6,1,0,0,15589,False,True,False,True,False
14689,2619,2012,9,6,1,0,0,25250,False,True,False,False,True
14690,1363,2012,9,6,1,0,0,16033,False,True,False,False,True
14691,2792,2012,9,6,1,0,0,15576,False,True,True,False,False
14693,3986,2012,10,0,0,0,0,15100,False,True,False,True,False
14694,6061,2012,10,3,0,0,0,20396,False,True,True,False,False
14695,2372,2012,10,3,0,0,0,19637,False,True,False,True,False
14696,3946,2012,10,5,1,0,0,10000,False,True,True,False,False
14697,6541,2012,10,6,1,0,0,21292,False,True,False,True,False
14698,3403,2012,10,6,1,0,0,12000,False,True,True,False,False
14699,4055,2012,10,6,1,0,0,15589,False,True,True,False,False
14700,8381,2012,10,6,1,0,0,18500,False,True,False,True,False
14702,5938,2012,10,6,1,0,0,15100,False,True,False,True,False
14703,10741,2012,10,6,1,0,0,17000,False,True,True,False,False
14704,4434,2012,10,6,1,0,0,25250,False,True,True,False,False
14706,10138,2012,10,6,1,0,0,40000,False,True,False,True,False
14707,3320,2012,10,6,1,0,0,15135,False,True,False,True,False
14708,11966,2012,10,6,1,0,0,18500,False,True,True,False,False
14709,5543,2012,10,6,1,0,0,15454,False,True,False,False,True
14710,16643,2012,10,6,1,0,0,17000,False,True,True,False,False
14713,9046,2012,10,6,1,0,0,20588,False,True,True,False,False
14714,8798,2012,10,6,1,0,0,20000,False,True,True,False,False
14715,3865,2012,10,6,1,0,0,15576,False,True,True,False,False
14716,3721,2012,10,6,1,0,0,22563,False,True,False,True,False
14717,7127,2012,10,6,1,0,0,32000,False,True,True,False,False
14718,5408,2012,10,6,1,0,0,21292,False,True,False,True,False
14719,1887,2012,10,6,1,0,0,15135,False,True,False,True,False
14721,2883,2012,10,6,1,0,0,10328,False,True,False,True,False
14722,10918,2012,10,6,1,0,0,15100,False,True,False,True,False
14723,10751,2012,10,6,1,0,0,20396,False,True,False,True,False
14725,3564,2012,10,6,1,0,0,16033,False,True,False,True,False
14726,3173,2012,10,6,1,0,0,19637,False,True,False,True,False
14727,6144,2012,10,6,1,0,0,22563,False,True,False,True,False
14728,6585,2012,10,6,1,0,0,15000,False,True,False,True,False
14729,7143,2012,10,6,1,0,0,21292,False,True,False,False,True
14730,3034,2012,10,6,1,0,0,12000,False,True,False,False,True
14731,3840,2012,10,6,1,0,0,15589,False,True,False,False,True
14732,2618,2012,10,6,1,0,0,10328,False,True,True,False,False
14735,3120,2012,10,6,1,0,0,16033,False,True,False,True,False
14736,4152,2012,10,6,1,0,0,19637,False,True,False,True,False
14737,3380,2012,10,6,1,0,0,15576,False,True,True,False,False
14738,3916,2012,10,6,1,0,0,10202,False,True,False,True,False
14739,10617,2012,10,6,1,0,0,40000,False,True,False,True,False
14740,6920,2012,11,6,1,0,0,12000,False,True,False,True,False
14741,14487,2012,11,6,1,0,0,18500,False,True,False,True,False
14742,13093,2012,11,6,1,0,0,49970,False,True,False,True,False
14744,13050,2012,11,6,1,0,0,17000,False,True,False,True,False
14745,11119,2012,11,6,1,0,0,20000,False,True,False,True,False
14746,10640,2012,11,6,1,0,0,20000,False,True,True,False,False
14747,6491,2012,11,6,1,0,0,15576,False,True,True,False,False
14748,9376,2012,11,6,1,0,0,22563,False,True,False,False,True
14749,4116,2012,11,6,1,0,0,10202,False,True,True,False,False
14751,7780,2012,11,6,1,0,0,21292,False,True,True,False,False
14752,4510,2012,11,6,1,0,0,15589,False,True,True,False,False
14754,7139,2012,11,6,1,0,0,10328,False,True,True,False,False
14756,12956,2012,11,6,1,0,0,20396,False,True,True,False,False
14757,5254,2012,11,6,1,0,0,25250,False,True,True,False,False
14759,4069,2012,11,6,1,0,0,16033,False,True,True,False,False
14761,9688,2012,11,6,1,0,0,32000,False,True,True,False,False
14836,16353,2013,3,5,1,0,0,19694,True,False,False,True,False
14837,24298,2013,3,5,1,1,0,72327,True,False,False,True,False
14838,21748,2013,3,5,1,1,0,40000,True,False,False,True,False
14840,27911,2013,3,5,1,0,1,50000,True,False,True,False,False
14842,11330,2013,3,5,1,0,0,15600,True,False,False,True,False
14843,17055,2013,3,5,1,0,0,40000,True,False,True,False,False
14844,13785,2013,3,6,1,0,0,15349,True,False,True,False,False
14846,19981,2013,3,5,1,0,0,40728,True,False,False,True,False
14848,12116,2013,3,5,1,0,0,17000,True,False,False,True,False
14849,16487,2013,3,5,1,0,1,20281,True,False,False,True,False
14851,10773,2013,3,5,1,0,0,15165,True,False,False,True,False
14852,52293,2013,3,5,1,1,1,63700,True,False,False,True,False
14853,11439,2013,3,5,1,0,0,15100,True,False,False,True,False
14854,13232,2013,3,5,1,0,0,19694,True,False,False,True,False
14855,19195,2013,3,5,1,1,0,72327,True,False,False,True,False
14857,16510,2013,3,5,1,0,1,40000,True,False,False,True,False
14858,10485,2013,3,5,1,0,0,15600,True,False,False,True,False
14859,13702,2013,3,5,1,0,0,47816,True,False,False,True,False
14860,9453,2013,3,5,1,0,0,15100,True,False,False,True,False
14862,16029,2013,3,6,1,0,0,50000,True,False,True,False,False
14863,13137,2013,3,5,1,0,0,20281,True,False,True,False,False
14867,9144,2013,3,5,1,0,0,15349,True,False,True,False,False
14868,14108,2013,3,5,1,0,0,26530,True,False,True,False,False
14869,10706,2013,3,5,1,1,0,20000,True,False,False,True,False
14870,29095,2013,3,5,1,0,1,42300,True,False,False,True,False
14871,23698,2013,3,5,1,1,0,72327,True,False,True,False,False
14872,12883,2013,4,5,1,0,0,19694,True,False,True,False,False
14874,10554,2013,4,5,1,0,1,50000,True,False,False,False,True
14875,6707,2013,4,5,1,0,0,24490,True,False,False,False,True
14876,7913,2013,4,5,1,0,0,40000,True,False,False,True,False
14877,10837,2013,4,5,1,0,0,40728,True,False,True,False,False
14878,8180,2013,4,5,1,0,1,15349,True,False,False,False,True
14879,7347,2013,4,5,1,0,0,15100,True,False,False,False,True
14880,23295,2013,4,5,1,1,0,63700,True,False,False,False,True
14881,10569,2013,4,5,1,0,0,17000,True,False,False,True,False
14883,27204,2013,4,5,1,1,0,72327,True,False,False,True,False
14884,13159,2013,4,5,1,1,0,40000,True,False,False,True,False
14885,10571,2013,4,5,1,0,0,40000,True,False,False,True,False
14886,15113,2013,4,5,1,0,0,20281,True,False,False,True,False
14887,13384,2013,4,5,1,0,0,47816,True,False,False,True,False
14888,13164,2013,4,6,1,0,0,50000,True,False,True,False,False
14889,36477,2013,4,6,1,1,0,63700,True,False,True,False,False
14890,14739,2013,4,5,1,0,0,26530,True,False,True,False,False
14891,10252,2013,4,5,1,0,0,20281,True,False,True,False,False
14892,16804,2013,4,5,1,0,1,49970,True,False,True,False,False
14893,7287,2013,4,5,1,0,0,24490,True,False,False,False,True
14894,8377,2013,4,5,1,0,0,15165,True,False,True,False,False
14895,13016,2013,4,5,1,0,1,15600,True,False,False,False,True
14896,6301,2013,4,5,1,0,0,15100,True,False,False,False,True
14897,9898,2013,4,5,1,0,0,40728,True,False,False,False,True
14899,8086,2013,4,4,0,0,0,15349,True,False,True,False,False
14900,23578,2013,4,5,1,0,0,42300,True,False,True,False,False
14901,13004,2013,4,5,1,1,0,20000,True,False,False,True,False
14902,14037,2013,4,5,1,0,0,19628,True,False,False,True,False
14903,24149,2013,4,5,1,1,0,72327,True,False,False,True,False
14904,9272,2013,4,5,1,0,0,15165,True,False,False,True,False
14905,37945,2013,4,5,1,1,0,63700,True,False,False,True,False
14906,26555,2013,4,5,1,0,0,49970,True,False,False,True,False
14908,11334,2013,5,4,0,0,0,40000,True,False,False,True,False
14909,14062,2013,5,4,0,0,0,17000,True,False,False,True,False
14910,16380,2013,5,4,0,0,0,20281,True,False,False,True,False
14911,40034,2013,5,4,0,1,0,72327,True,False,False,True,False
14912,10947,2013,5,4,0,0,0,15100,True,False,False,True,False
14913,14024,2013,5,4,0,0,0,24490,True,False,False,True,False
14914,16292,2013,5,4,0,0,1,26530,True,False,True,False,False
14915,10045,2013,5,2,0,0,0,50000,True,False,True,False,False
14916,24184,2013,5,2,0,1,0,63700,True,False,True,False,False
14917,27720,2013,5,0,0,0,0,42300,True,False,False,True,False
14918,16829,2013,5,0,0,0,0,20281,True,False,False,True,False
14919,13365,2013,5,0,0,0,0,15600,True,False,False,True,False
14920,28565,2013,5,0,0,0,0,49970,True,False,False,True,False
14921,16411,2013,5,0,0,0,0,40728,True,False,False,True,False
14922,32378,2013,5,0,0,0,1,47816,True,False,False,True,False
14924,13621,2013,5,0,0,0,1,15349,True,False,False,True,False
14925,12075,2013,5,0,0,1,0,40000,True,False,False,True,False
14926,10708,2013,5,5,1,0,0,50000,True,False,True,False,False
14927,14327,2013,5,5,1,0,0,19694,True,False,False,False,True
14928,9444,2013,5,5,1,0,0,15165,True,False,False,False,True
14929,7376,2013,5,5,1,0,0,24490,True,False,False,True,False
14930,12345,2013,5,5,1,0,0,26530,True,False,False,False,True
14931,18512,2013,5,5,1,1,1,40000,True,False,False,True,False
14932,8248,2013,5,5,1,0,0,15100,True,False,False,False,True
14936,25279,2013,5,5,1,0,0,42300,True,False,False,True,False
14937,10429,2013,5,5,1,0,0,15165,True,False,False,True,False
14938,10550,2013,5,5,1,0,0,50000,True,False,False,True,False
14939,11056,2013,5,5,1,0,0,15349,True,False,False,True,False
14940,23083,2013,5,5,1,1,0,72327,True,False,False,True,False
14941,10886,2013,5,5,1,0,0,15600,True,False,False,True,False
14942,31175,2013,5,5,1,1,0,63700,True,False,False,True,False
14944,10682,2013,5,5,1,0,0,15100,True,False,False,True,False
14945,11063,2013,5,5,1,0,0,17000,True,False,False,True,False
14946,12642,2013,5,5,1,0,0,20281,True,False,False,True,False
14947,16002,2013,5,5,1,0,0,26530,True,False,True,False,False
14948,13197,2013,5,5,1,0,1,24490,True,False,False,True,False
14949,11141,2013,5,5,1,0,0,40000,True,False,False,True,False
14950,17969,2013,5,5,1,0,0,40728,True,False,False,True,False
14951,16362,2013,5,5,1,0,1,19628,True,False,True,False,False
14952,34021,2013,5,6,1,0,1,54224,True,False,False,True,False
14953,28906,2013,7,5,1,0,1,54224,True,False,False,True,False
14954,27852,2013,7,5,1,0,0,49970,True,False,False,True,False
14955,13470,2013,7,5,1,0,0,19694,True,False,True,False,False
14956,12449,2013,7,5,1,0,0,15600,True,False,False,True,False
14957,18447,2013,7,5,1,0,0,26530,True,False,True,False,False
14958,12537,2013,7,5,1,1,0,15454,True,False,False,True,False
14959,26547,2013,7,5,1,0,0,42300,True,False,True,False,False
14960,12206,2013,7,5,1,0,0,15165,True,False,True,False,False
14961,17950,2013,7,5,1,1,0,40000,True,False,True,False,False
14962,7495,2013,7,2,0,0,0,40728,True,False,True,False,False
14963,9644,2013,7,2,0,0,1,15600,True,False,False,True,False
14964,7319,2013,7,2,0,0,0,15100,True,False,False,True,False
14965,5698,2013,7,2,0,0,0,15165,True,False,False,True,False
14966,13272,2013,7,2,0,0,1,19628,True,False,False,True,False
14967,10236,2013,7,2,0,0,0,50000,True,False,False,True,False
14968,6292,2013,7,2,0,0,0,24490,True,False,False,True,False
14970,25638,2013,7,2,0,1,0,63700,True,False,False,True,False
14971,15191,2013,7,5,1,0,0,20281,True,False,False,False,True
14972,10175,2013,7,5,1,0,0,17000,True,False,True,False,False
14973,14318,2013,7,5,1,0,0,19694,True,False,True,False,False
14974,25904,2013,7,5,1,0,0,54224,True,False,True,False,False
14975,19010,2013,7,5,1,0,1,26530,True,False,True,False,False
14976,29722,2013,7,5,1,1,0,72327,True,False,True,False,False
14977,26547,2013,7,5,1,0,0,42300,True,False,False,False,True
14978,9237,2013,7,5,1,1,0,20000,True,False,False,False,True
14980,11755,2013,7,2,0,0,0,19694,True,False,False,False,True
14981,6681,2013,7,2,0,0,0,40728,True,False,False,False,True
14982,23725,2013,7,2,0,1,1,63700,True,False,False,False,True
14983,7412,2013,7,2,0,0,0,15600,True,False,False,False,True
14984,7013,2013,7,2,0,0,0,15349,True,False,False,False,True
14985,6080,2013,7,2,0,0,0,15100,True,False,True,False,False
14986,9119,2013,7,2,0,0,0,19628,True,False,False,True,False
14988,12905,2013,7,2,0,0,0,49970,True,False,True,False,False
14989,15934,2013,7,2,0,0,0,26530,True,False,True,False,False
14990,8773,2013,7,2,0,0,0,17000,True,False,True,False,False
14991,18919,2013,7,2,0,0,0,42300,True,False,True,False,False
14992,10781,2013,7,2,0,0,0,20281,True,False,False,True,False
14993,20049,2013,7,2,0,0,1,50889,True,False,False,True,False
14994,16351,2013,7,2,0,0,0,50000,True,False,False,True,False
14995,10304,2013,7,2,0,0,0,24490,True,False,False,True,False
14996,20294,2013,7,2,0,1,0,72327,True,False,True,False,False
14997,15881,2013,7,2,0,1,0,40000,True,False,False,True,False
14998,42426,2013,8,5,1,1,0,63700,True,False,False,True,False
14999,14925,2013,8,5,1,0,0,40728,True,False,True,False,False
15000,14365,2013,8,5,1,0,0,19694,True,False,False,True,False
15001,8815,2013,8,5,1,0,0,15349,True,False,False,True,False
15003,13786,2013,8,5,1,0,1,15100,True,False,True,False,False
15004,22650,2013,8,5,1,0,0,42300,True,False,True,False,False
15006,13633,2013,8,5,1,0,0,19628,True,False,False,True,False
15007,15395,2013,8,5,1,0,0,20281,True,False,False,True,False
15008,12749,2013,8,5,1,0,0,17000,True,False,False,True,False
15009,17892,2013,8,5,1,0,0,19694,True,False,False,True,False
15012,13427,2013,8,5,1,1,0,15454,True,False,False,True,False
15014,19705,2013,8,5,1,0,0,50000,True,False,False,True,False
15015,23814,2013,8,5,1,0,0,40000,True,False,False,True,False
15016,16392,2013,8,5,1,0,0,40728,True,False,False,True,False
15017,30698,2013,8,5,1,0,1,49970,True,False,False,True,False
15018,12657,2013,8,5,1,0,0,17000,True,False,False,True,False
15019,12140,2013,8,5,1,0,0,15100,True,False,False,True,False
15020,16196,2013,8,5,1,0,0,19628,True,False,False,True,False
15021,22530,2013,8,5,1,0,0,24490,True,False,False,True,False
15022,32329,2013,8,5,1,1,0,63700,True,False,False,True,False
15023,11838,2013,8,5,1,0,0,15349,True,False,False,True,False
15024,20879,2013,8,5,1,0,1,50000,True,False,False,True,False
15025,21420,2013,8,5,1,0,1,50889,True,False,True,False,False
15027,11661,2013,8,5,1,0,0,15600,True,False,True,False,False
15028,10165,2013,8,5,1,0,0,15100,True,False,True,False,False
15029,28342,2013,8,5,1,0,0,42300,True,False,False,True,False
15030,12809,2013,8,5,1,0,0,15165,True,False,True,False,False
15031,18560,2013,8,5,1,1,0,20000,True,False,True,False,False
15032,9266,2013,8,5,1,0,0,24490,True,False,True,False,False
15033,13024,2013,8,5,1,0,0,40000,True,False,False,True,False
15034,15101,2013,8,2,0,0,0,19694,True,False,False,True,False
15035,8110,2013,8,2,0,0,0,15349,True,False,False,True,False
15036,19666,2013,8,2,0,0,0,54224,True,False,False,True,False
15037,14026,2013,8,2,0,0,0,26530,True,False,False,True,False
15039,18926,2013,8,2,0,0,0,42300,True,False,False,True,False
15040,9238,2013,8,2,0,0,0,20281,True,False,False,True,False
15042,30481,2013,8,2,0,1,1,72327,True,False,False,True,False
15043,40372,2013,8,5,1,1,0,63700,True,False,False,True,False
15044,16212,2013,8,5,1,0,0,40728,True,False,False,True,False
15045,12932,2013,8,5,1,0,1,15600,True,False,False,True,False
15046,11188,2013,8,5,1,0,0,15100,True,False,False,True,False
15047,9307,2013,8,5,1,0,0,15165,True,False,True,False,False
15048,30579,2013,8,5,1,0,0,47816,True,False,True,False,False
15050,15569,2013,8,5,1,0,1,24490,True,False,True,False,False
